15:58:43 INFO  application.AppManager - Start in browser CHROME
15:58:45 INFO  tests.TestBase - Start method  --> removeAllContacts
15:58:45 INFO  application.MyListener - Start find element by -->By.xpath: //*[.='Sign Out']
15:58:55 INFO  application.MyListener - The element -->By.xpath: //*[.='Sign Out']was found
15:58:55 INFO  application.MyListener - Start find element by -->By.xpath: //a[.='LOGIN']
15:58:55 INFO  application.MyListener - The element -->By.xpath: //a[.='LOGIN']was found
15:58:56 INFO  application.MyListener - Start find element by -->By.xpath: //input[@placeholder='Email']
15:58:56 INFO  application.MyListener - The element -->By.xpath: //input[@placeholder='Email']was found
15:58:56 INFO  application.MyListener - Start find element by -->By.xpath: //input[@placeholder='Password']
15:58:56 INFO  application.MyListener - The element -->By.xpath: //input[@placeholder='Password']was found
15:58:56 INFO  application.MyListener - Start find element by -->By.xpath: //button[.=' Login']
15:58:56 INFO  application.MyListener - The element -->By.xpath: //button[.=' Login']was found
15:58:56 INFO  application.MyListener - Start find element by -->By.xpath: //*[.='ADD']
15:58:57 INFO  application.MyListener - The element -->By.xpath: //*[.='ADD']was found
15:58:57 INFO  application.MyListener - Start find element by -->By.xpath: //a[.='ADD']
15:58:57 INFO  application.MyListener - The element -->By.xpath: //a[.='ADD']was found
15:58:57 INFO  application.MyListener - Start find element by -->By.cssSelector: [placeholder='Name']
15:58:57 INFO  application.MyListener - The element -->By.cssSelector: [placeholder='Name']was found
15:58:58 INFO  application.MyListener - Start find element by -->By.cssSelector: [placeholder='Last Name']
15:58:58 INFO  application.MyListener - The element -->By.cssSelector: [placeholder='Last Name']was found
15:58:58 INFO  application.MyListener - Start find element by -->By.cssSelector: [placeholder='Phone']
15:58:58 INFO  application.MyListener - The element -->By.cssSelector: [placeholder='Phone']was found
15:58:58 INFO  application.MyListener - Start find element by -->By.cssSelector: [placeholder='email']
15:58:58 INFO  application.MyListener - The element -->By.cssSelector: [placeholder='email']was found
15:58:58 INFO  application.MyListener - Start find element by -->By.cssSelector: [placeholder='Address']
15:58:58 INFO  application.MyListener - The element -->By.cssSelector: [placeholder='Address']was found
15:58:58 INFO  application.MyListener - Start find element by -->By.cssSelector: [placeholder='description']
15:58:58 INFO  application.MyListener - The element -->By.cssSelector: [placeholder='description']was found
15:58:58 INFO  application.MyListener - Start find element by -->By.xpath: //button/b
15:58:58 INFO  application.MyListener - The element -->By.xpath: //button/bwas found
15:58:58 INFO  application.MyListener - Start find element by -->By.xpath: //h3
15:58:59 INFO  application.MyListener - The element -->By.xpath: //h3was found
15:58:59 INFO  application.MyListener - Start find element by -->By.cssSelector: .contact-item_card__2SOIM
15:58:59 INFO  application.MyListener - The element -->By.cssSelector: .contact-item_card__2SOIMwas found
15:58:59 INFO  application.MyListener - Start find element by -->By.cssSelector: .contact-item_card__2SOIM
15:58:59 INFO  application.MyListener - The element -->By.cssSelector: .contact-item_card__2SOIMwas found
15:58:59 INFO  application.MyListener - Start find element by -->By.cssSelector: .contact-item_card__2SOIM
15:58:59 INFO  application.MyListener - The element -->By.cssSelector: .contact-item_card__2SOIMwas found
15:58:59 INFO  application.MyListener - Start find element by -->By.cssSelector: .contact-item_card__2SOIM
15:58:59 INFO  application.MyListener - The element -->By.cssSelector: .contact-item_card__2SOIMwas found
15:58:59 INFO  application.MyListener - Start find element by -->By.xpath: //button[.='Remove']
15:58:59 INFO  application.MyListener - The element -->By.xpath: //button[.='Remove']was found
15:59:01 INFO  application.MyListener - Start find element by -->By.cssSelector: .contact-item_card__2SOIM
15:59:11 INFO  application.MyListener - The element -->By.cssSelector: .contact-item_card__2SOIMwas found
15:59:11 INFO  application.MyListener - Start find element by -->By.cssSelector: .contact-item_card__2SOIM
15:59:21 INFO  application.MyListener - The element -->By.cssSelector: .contact-item_card__2SOIMwas found
15:59:21 INFO  tests.TestBase - End of method --> removeAllContacts
15:59:21 INFO  tests.TestBase - Start method  --> removeOneContact
15:59:21 INFO  application.MyListener - Start find element by -->By.xpath: //*[.='Sign Out']
15:59:21 INFO  application.MyListener - The element -->By.xpath: //*[.='Sign Out']was found
15:59:21 INFO  application.MyListener - Start find element by -->By.xpath: //a[.='ADD']
15:59:21 INFO  application.MyListener - The element -->By.xpath: //a[.='ADD']was found
15:59:21 INFO  application.MyListener - Start find element by -->By.cssSelector: [placeholder='Name']
15:59:21 INFO  application.MyListener - The element -->By.cssSelector: [placeholder='Name']was found
15:59:21 INFO  application.MyListener - Start find element by -->By.cssSelector: [placeholder='Last Name']
15:59:21 INFO  application.MyListener - The element -->By.cssSelector: [placeholder='Last Name']was found
15:59:21 INFO  application.MyListener - Start find element by -->By.cssSelector: [placeholder='Phone']
15:59:21 INFO  application.MyListener - The element -->By.cssSelector: [placeholder='Phone']was found
15:59:22 INFO  application.MyListener - Start find element by -->By.cssSelector: [placeholder='email']
15:59:22 INFO  application.MyListener - The element -->By.cssSelector: [placeholder='email']was found
15:59:22 INFO  application.MyListener - Start find element by -->By.cssSelector: [placeholder='Address']
15:59:22 INFO  application.MyListener - The element -->By.cssSelector: [placeholder='Address']was found
15:59:22 INFO  application.MyListener - Start find element by -->By.cssSelector: [placeholder='description']
15:59:22 INFO  application.MyListener - The element -->By.cssSelector: [placeholder='description']was found
15:59:22 INFO  application.MyListener - Start find element by -->By.xpath: //button/b
15:59:22 INFO  application.MyListener - The element -->By.xpath: //button/bwas found
15:59:22 INFO  application.MyListener - Start find element by -->By.xpath: //h3
15:59:23 INFO  application.MyListener - The element -->By.xpath: //h3was found
