11:46:07 INFO  application.AppManager - Start in browser CHROME
11:46:10 INFO  tests.TestBase - Start method  --> removeOneContact
11:46:10 INFO  application.MyListener - Start find element by -->By.xpath: //*[.='Sign Out']
11:46:20 INFO  application.MyListener - The element -->By.xpath: //*[.='Sign Out']was found
11:46:20 INFO  application.MyListener - Start find element by -->By.xpath: //a[.='LOGIN']
11:46:20 INFO  application.MyListener - The element -->By.xpath: //a[.='LOGIN']was found
11:46:20 INFO  application.MyListener - Start find element by -->By.xpath: //input[@placeholder='Email']
11:46:20 INFO  application.MyListener - The element -->By.xpath: //input[@placeholder='Email']was found
11:46:20 INFO  application.MyListener - Start find element by -->By.xpath: //input[@placeholder='Password']
11:46:20 INFO  application.MyListener - The element -->By.xpath: //input[@placeholder='Password']was found
11:46:20 INFO  application.MyListener - Start find element by -->By.xpath: //button[.=' Login']
11:46:20 INFO  application.MyListener - The element -->By.xpath: //button[.=' Login']was found
11:46:20 INFO  application.MyListener - Start find element by -->By.xpath: //*[.='ADD']
11:46:21 INFO  application.MyListener - The element -->By.xpath: //*[.='ADD']was found
11:46:21 INFO  application.MyListener - Start find element by -->By.cssSelector: .contact-item_card__2SOIM
11:46:21 INFO  application.MyListener - The element -->By.cssSelector: .contact-item_card__2SOIMwas found
11:46:21 INFO  application.MyListener - Start find element by -->By.cssSelector: .contact-item_card__2SOIM
11:46:21 INFO  application.MyListener - The element -->By.cssSelector: .contact-item_card__2SOIMwas found
11:46:21 INFO  application.MyListener - Start find element by -->By.xpath: //button[.='Remove']
11:46:22 INFO  application.MyListener - The element -->By.xpath: //button[.='Remove']was found
11:46:24 INFO  application.MyListener - Start find element by -->By.cssSelector: .contact-item_card__2SOIM
11:46:24 INFO  application.MyListener - The element -->By.cssSelector: .contact-item_card__2SOIMwas found
11:46:24 INFO  tests.TestBase - End of method --> removeOneContact
