16:57:40 INFO  application.AppManager - Start in browser CHROME
16:57:41 INFO  tests.TestBase - Start method  --> NegativeAddSameContact
16:57:41 INFO  application.MyListener - Start find element by -->By.xpath: //*[.='Sign Out']
16:57:52 INFO  application.MyListener - The element -->By.xpath: //*[.='Sign Out']was found
16:57:52 INFO  application.MyListener - Start find element by -->By.xpath: //a[.='LOGIN']
16:57:52 INFO  application.MyListener - The element -->By.xpath: //a[.='LOGIN']was found
16:57:52 INFO  application.MyListener - Start find element by -->By.xpath: //input[@placeholder='Email']
16:57:52 INFO  application.MyListener - The element -->By.xpath: //input[@placeholder='Email']was found
16:57:52 INFO  application.MyListener - Start find element by -->By.xpath: //input[@placeholder='Password']
16:57:52 INFO  application.MyListener - The element -->By.xpath: //input[@placeholder='Password']was found
16:57:52 INFO  application.MyListener - Start find element by -->By.xpath: //button[.=' Login']
16:57:52 INFO  application.MyListener - The element -->By.xpath: //button[.=' Login']was found
16:57:52 INFO  application.MyListener - Start find element by -->By.xpath: //*[.='ADD']
16:57:53 INFO  application.MyListener - The element -->By.xpath: //*[.='ADD']was found
16:57:53 INFO  application.MyListener - Start find element by -->By.xpath: //a[.='ADD']
16:57:53 INFO  application.MyListener - The element -->By.xpath: //a[.='ADD']was found
16:57:53 INFO  application.MyListener - Start find element by -->By.cssSelector: [placeholder='Name']
16:57:53 INFO  application.MyListener - The element -->By.cssSelector: [placeholder='Name']was found
16:57:53 INFO  application.MyListener - Start find element by -->By.cssSelector: [placeholder='Last Name']
16:57:53 INFO  application.MyListener - The element -->By.cssSelector: [placeholder='Last Name']was found
16:57:53 INFO  application.MyListener - Start find element by -->By.cssSelector: [placeholder='Phone']
16:57:53 INFO  application.MyListener - The element -->By.cssSelector: [placeholder='Phone']was found
16:57:54 INFO  application.MyListener - Start find element by -->By.cssSelector: [placeholder='email']
16:57:54 INFO  application.MyListener - The element -->By.cssSelector: [placeholder='email']was found
16:57:54 INFO  application.MyListener - Start find element by -->By.cssSelector: [placeholder='Address']
16:57:54 INFO  application.MyListener - The element -->By.cssSelector: [placeholder='Address']was found
16:57:54 INFO  application.MyListener - Start find element by -->By.cssSelector: [placeholder='description']
16:57:54 INFO  application.MyListener - The element -->By.cssSelector: [placeholder='description']was found
16:57:54 INFO  application.MyListener - Start find element by -->By.xpath: //button/b
16:57:54 INFO  application.MyListener - The element -->By.xpath: //button/bwas found
16:57:54 INFO  application.MyListener - Start find element by -->By.xpath: //h3
16:57:54 INFO  application.MyListener - The element -->By.xpath: //h3was found
16:57:55 INFO  application.MyListener - Start find element by -->By.xpath: //a[.='ADD']
16:57:55 INFO  application.MyListener - The element -->By.xpath: //a[.='ADD']was found
16:57:55 INFO  application.MyListener - Start find element by -->By.cssSelector: [placeholder='Name']
16:57:55 INFO  application.MyListener - The element -->By.cssSelector: [placeholder='Name']was found
16:57:55 INFO  application.MyListener - Start find element by -->By.cssSelector: [placeholder='Last Name']
16:57:55 INFO  application.MyListener - The element -->By.cssSelector: [placeholder='Last Name']was found
16:57:55 INFO  application.MyListener - Start find element by -->By.cssSelector: [placeholder='Phone']
16:57:55 INFO  application.MyListener - The element -->By.cssSelector: [placeholder='Phone']was found
16:57:55 INFO  application.MyListener - Start find element by -->By.cssSelector: [placeholder='email']
16:57:55 INFO  application.MyListener - The element -->By.cssSelector: [placeholder='email']was found
16:57:55 INFO  application.MyListener - Start find element by -->By.cssSelector: [placeholder='Address']
16:57:55 INFO  application.MyListener - The element -->By.cssSelector: [placeholder='Address']was found
16:57:55 INFO  application.MyListener - Start find element by -->By.cssSelector: [placeholder='description']
16:57:55 INFO  application.MyListener - The element -->By.cssSelector: [placeholder='description']was found
16:57:55 INFO  application.MyListener - Start find element by -->By.xpath: //button/b
16:57:55 INFO  application.MyListener - The element -->By.xpath: //button/bwas found
16:57:55 INFO  application.MyListener - Start find element by -->By.xpath: //a[.='ADD']
16:57:55 INFO  application.MyListener - The element -->By.xpath: //a[.='ADD']was found
16:57:56 INFO  application.MyListener - Start find element by -->By.cssSelector: [placeholder='Name']
16:57:56 INFO  application.MyListener - The element -->By.cssSelector: [placeholder='Name']was found
16:57:56 INFO  application.MyListener - Start find element by -->By.cssSelector: [placeholder='Last Name']
16:57:56 INFO  application.MyListener - The element -->By.cssSelector: [placeholder='Last Name']was found
16:57:56 INFO  application.MyListener - Screen ->>src/test/screenshots/screen-3476.png
16:57:56 INFO  application.MyListener - stale element reference: element is not attached to the page document
  (Session info: chrome=92.0.4515.131)
For documentation on this error, please visit: https://www.seleniumhq.org/exceptions/stale_element_reference.html
Build info: version: '3.141.59', revision: 'e82be7d358', time: '2018-11-14T08:17:03'
System info: host: 'WIN-VLIAFR1P8UG', ip: '192.168.43.243', os.name: 'Windows 10', os.arch: 'amd64', os.version: '10.0', java.version: '11.0.10'
Driver info: org.openqa.selenium.chrome.ChromeDriver
Capabilities {acceptInsecureCerts: false, browserName: chrome, browserVersion: 92.0.4515.131, chrome: {chromedriverVersion: 92.0.4515.107 (87a818b10553..., userDataDir: C:\Users\User\AppData\Local...}, goog:chromeOptions: {debuggerAddress: localhost:54965}, javascriptEnabled: true, networkConnectionEnabled: false, pageLoadStrategy: normal, platform: WINDOWS, platformName: WINDOWS, proxy: Proxy(), setWindowRect: true, strictFileInteractability: false, timeouts: {implicit: 0, pageLoad: 300000, script: 30000}, unhandledPromptBehavior: dismiss and notify, webauthn:extension:credBlob: true, webauthn:extension:largeBlob: true, webauthn:virtualAuthenticators: true}
Session ID: fe1e979cc6a615b2622ff62cabcdea32
16:57:56 INFO  application.MyListener - Start find element by -->By.cssSelector: .contact-item_card__2SOIM
16:57:56 INFO  application.MyListener - The element -->By.cssSelector: .contact-item_card__2SOIMwas found
16:57:56 INFO  application.MyListener - Start find element by -->By.cssSelector: .contact-item_card__2SOIM
16:57:56 INFO  application.MyListener - The element -->By.cssSelector: .contact-item_card__2SOIMwas found
16:57:56 INFO  application.MyListener - Start find element by -->By.cssSelector: .contact-item_card__2SOIM
16:57:56 INFO  application.MyListener - The element -->By.cssSelector: .contact-item_card__2SOIMwas found
