11:47:28 INFO  application.AppManager - Start in browser CHROME
11:47:45 INFO  application.MyListener - Start find element by -->By.cssSelector: .contact-item_card__2SOIM
11:47:45 INFO  application.MyListener - The element -->By.cssSelector: .contact-item_card__2SOIMwas found
11:47:45 INFO  application.MyListener - Start find element by -->By.cssSelector: .contact-item_card__2SOIM
11:47:45 INFO  application.MyListener - The element -->By.cssSelector: .contact-item_card__2SOIMwas found
11:47:45 INFO  application.MyListener - Start find element by -->By.cssSelector: .contact-item_card__2SOIM
11:47:45 INFO  application.MyListener - The element -->By.cssSelector: .contact-item_card__2SOIMwas found
11:47:45 INFO  application.MyListener - Start find element by -->By.xpath: //button[.='Remove']
11:47:45 INFO  application.MyListener - The element -->By.xpath: //button[.='Remove']was found
11:47:47 INFO  application.MyListener - Start find element by -->By.cssSelector: .contact-item_card__2SOIM
11:47:48 INFO  application.MyListener - The element -->By.cssSelector: .contact-item_card__2SOIMwas found
11:47:48 INFO  application.MyListener - Start find element by -->By.cssSelector: .contact-item_card__2SOIM
11:47:48 INFO  application.MyListener - The element -->By.cssSelector: .contact-item_card__2SOIMwas found
11:47:48 INFO  application.MyListener - Start find element by -->By.cssSelector: .contact-item_card__2SOIM
11:47:48 INFO  application.MyListener - The element -->By.cssSelector: .contact-item_card__2SOIMwas found
11:47:48 INFO  application.MyListener - Start find element by -->By.cssSelector: .contact-item_card__2SOIM
11:47:48 INFO  application.MyListener - The element -->By.cssSelector: .contact-item_card__2SOIMwas found
11:47:48 INFO  application.MyListener - Start find element by -->By.xpath: //button[.='Remove']
11:47:48 INFO  application.MyListener - The element -->By.xpath: //button[.='Remove']was found
11:47:50 INFO  application.MyListener - Start find element by -->By.cssSelector: .contact-item_card__2SOIM
11:47:50 INFO  application.MyListener - The element -->By.cssSelector: .contact-item_card__2SOIMwas found
11:47:50 INFO  application.MyListener - Start find element by -->By.cssSelector: .contact-item_card__2SOIM
11:47:50 INFO  application.MyListener - The element -->By.cssSelector: .contact-item_card__2SOIMwas found
11:47:50 INFO  application.MyListener - Start find element by -->By.cssSelector: .contact-item_card__2SOIM
11:47:50 INFO  application.MyListener - The element -->By.cssSelector: .contact-item_card__2SOIMwas found
11:47:50 INFO  application.MyListener - Start find element by -->By.cssSelector: .contact-item_card__2SOIM
11:47:50 INFO  application.MyListener - The element -->By.cssSelector: .contact-item_card__2SOIMwas found
11:47:50 INFO  application.MyListener - Start find element by -->By.xpath: //button[.='Remove']
11:47:50 INFO  application.MyListener - The element -->By.xpath: //button[.='Remove']was found
11:47:52 INFO  application.MyListener - Start find element by -->By.cssSelector: .contact-item_card__2SOIM
11:47:52 INFO  application.MyListener - The element -->By.cssSelector: .contact-item_card__2SOIMwas found
11:47:52 INFO  application.MyListener - Start find element by -->By.cssSelector: .contact-item_card__2SOIM
11:47:52 INFO  application.MyListener - The element -->By.cssSelector: .contact-item_card__2SOIMwas found
11:47:52 INFO  application.MyListener - Start find element by -->By.cssSelector: .contact-item_card__2SOIM
11:47:52 INFO  application.MyListener - The element -->By.cssSelector: .contact-item_card__2SOIMwas found
11:47:52 INFO  application.MyListener - Start find element by -->By.cssSelector: .contact-item_card__2SOIM
11:47:52 INFO  application.MyListener - The element -->By.cssSelector: .contact-item_card__2SOIMwas found
11:47:52 INFO  application.MyListener - Start find element by -->By.xpath: //button[.='Remove']
11:47:52 INFO  application.MyListener - The element -->By.xpath: //button[.='Remove']was found
11:47:54 INFO  application.MyListener - Start find element by -->By.cssSelector: .contact-item_card__2SOIM
11:48:04 INFO  application.MyListener - The element -->By.cssSelector: .contact-item_card__2SOIMwas found
11:48:04 INFO  application.MyListener - Start find element by -->By.cssSelector: .contact-item_card__2SOIM
11:48:14 INFO  application.MyListener - The element -->By.cssSelector: .contact-item_card__2SOIMwas found
11:48:14 INFO  tests.TestBase - End of method --> removeAllContacts
