14:06:10 INFO  application.AppManager - Start in browser CHROME
14:06:28 INFO  application.MyListener - Start find element by -->By.xpath: //*[.='Sign Out']
14:06:28 INFO  application.MyListener - The element -->By.xpath: //*[.='Sign Out']was found
14:06:28 INFO  application.MyListener - Start find element by -->By.xpath: //a[.='ADD']
14:06:28 INFO  application.MyListener - The element -->By.xpath: //a[.='ADD']was found
14:06:28 INFO  application.MyListener - Start find element by -->By.cssSelector: [placeholder='Name']
14:06:28 INFO  application.MyListener - The element -->By.cssSelector: [placeholder='Name']was found
14:06:28 INFO  application.MyListener - Start find element by -->By.cssSelector: [placeholder='Last Name']
14:06:28 INFO  application.MyListener - The element -->By.cssSelector: [placeholder='Last Name']was found
14:06:28 INFO  application.MyListener - Start find element by -->By.cssSelector: [placeholder='Phone']
14:06:28 INFO  application.MyListener - The element -->By.cssSelector: [placeholder='Phone']was found
14:06:28 INFO  application.MyListener - Start find element by -->By.cssSelector: [placeholder='email']
14:06:28 INFO  application.MyListener - The element -->By.cssSelector: [placeholder='email']was found
14:06:29 INFO  application.MyListener - Start find element by -->By.cssSelector: [placeholder='Address']
14:06:29 INFO  application.MyListener - The element -->By.cssSelector: [placeholder='Address']was found
14:06:29 INFO  application.MyListener - Start find element by -->By.cssSelector: [placeholder='description']
14:06:29 INFO  application.MyListener - The element -->By.cssSelector: [placeholder='description']was found
14:06:29 INFO  application.MyListener - Start find element by -->By.xpath: //button/b
14:06:29 INFO  application.MyListener - The element -->By.xpath: //button/bwas found
14:06:29 INFO  application.MyListener - Start find element by -->By.xpath: //h3
14:06:29 INFO  application.MyListener - The element -->By.xpath: //h3was found
14:06:29 INFO  tests.TestBase - End of method --> addContactTestBase
14:06:29 INFO  tests.TestBase - Start method  --> addContactTestBase
14:06:29 INFO  application.MyListener - Start find element by -->By.xpath: //*[.='Sign Out']
14:06:29 INFO  application.MyListener - The element -->By.xpath: //*[.='Sign Out']was found
14:06:29 INFO  application.MyListener - Start find element by -->By.xpath: //a[.='ADD']
14:06:29 INFO  application.MyListener - The element -->By.xpath: //a[.='ADD']was found
14:06:29 INFO  application.MyListener - Start find element by -->By.cssSelector: [placeholder='Name']
14:06:29 INFO  application.MyListener - The element -->By.cssSelector: [placeholder='Name']was found
14:06:30 INFO  application.MyListener - Start find element by -->By.cssSelector: [placeholder='Last Name']
14:06:30 INFO  application.MyListener - The element -->By.cssSelector: [placeholder='Last Name']was found
14:06:30 INFO  application.MyListener - Start find element by -->By.cssSelector: [placeholder='Phone']
14:06:30 INFO  application.MyListener - The element -->By.cssSelector: [placeholder='Phone']was found
14:06:30 INFO  application.MyListener - Start find element by -->By.cssSelector: [placeholder='email']
14:06:30 INFO  application.MyListener - The element -->By.cssSelector: [placeholder='email']was found
14:06:30 INFO  application.MyListener - Start find element by -->By.cssSelector: [placeholder='Address']
14:06:30 INFO  application.MyListener - The element -->By.cssSelector: [placeholder='Address']was found
14:06:30 INFO  application.MyListener - Start find element by -->By.cssSelector: [placeholder='description']
14:06:30 INFO  application.MyListener - The element -->By.cssSelector: [placeholder='description']was found
14:06:30 INFO  application.MyListener - Start find element by -->By.xpath: //button/b
14:06:30 INFO  application.MyListener - The element -->By.xpath: //button/bwas found
14:06:30 INFO  application.MyListener - Start find element by -->By.xpath: //h3
14:06:31 INFO  application.MyListener - The element -->By.xpath: //h3was found
14:06:31 INFO  tests.TestBase - End of method --> addContactTestBase
14:06:31 INFO  tests.TestBase - Start method  --> addContactTestBase
14:06:31 INFO  application.MyListener - Start find element by -->By.xpath: //*[.='Sign Out']
14:06:31 INFO  application.MyListener - The element -->By.xpath: //*[.='Sign Out']was found
14:06:31 INFO  application.MyListener - Start find element by -->By.xpath: //a[.='ADD']
14:06:31 INFO  application.MyListener - The element -->By.xpath: //a[.='ADD']was found
14:06:31 INFO  application.MyListener - Start find element by -->By.cssSelector: [placeholder='Name']
14:06:31 INFO  application.MyListener - The element -->By.cssSelector: [placeholder='Name']was found
14:06:31 INFO  application.MyListener - Start find element by -->By.cssSelector: [placeholder='Last Name']
14:06:31 INFO  application.MyListener - The element -->By.cssSelector: [placeholder='Last Name']was found
14:06:31 INFO  application.MyListener - Start find element by -->By.cssSelector: [placeholder='Phone']
14:06:31 INFO  application.MyListener - The element -->By.cssSelector: [placeholder='Phone']was found
14:06:31 INFO  application.MyListener - Start find element by -->By.cssSelector: [placeholder='email']
14:06:31 INFO  application.MyListener - The element -->By.cssSelector: [placeholder='email']was found
14:06:31 INFO  application.MyListener - Start find element by -->By.cssSelector: [placeholder='Address']
14:06:31 INFO  application.MyListener - The element -->By.cssSelector: [placeholder='Address']was found
14:06:31 INFO  application.MyListener - Start find element by -->By.cssSelector: [placeholder='description']
14:06:31 INFO  application.MyListener - The element -->By.cssSelector: [placeholder='description']was found
14:06:32 INFO  application.MyListener - Start find element by -->By.xpath: //button/b
14:06:32 INFO  application.MyListener - The element -->By.xpath: //button/bwas found
14:06:32 INFO  application.MyListener - Start find element by -->By.xpath: //h3
14:06:32 INFO  application.MyListener - The element -->By.xpath: //h3was found
14:06:32 INFO  tests.TestBase - End of method --> addContactTestBase
14:06:32 INFO  tests.TestBase - Start method  --> addContactTestBase
14:06:32 INFO  application.MyListener - Start find element by -->By.xpath: //*[.='Sign Out']
14:06:32 INFO  application.MyListener - The element -->By.xpath: //*[.='Sign Out']was found
14:06:32 INFO  application.MyListener - Start find element by -->By.xpath: //a[.='ADD']
14:06:32 INFO  application.MyListener - The element -->By.xpath: //a[.='ADD']was found
14:06:32 INFO  application.MyListener - Start find element by -->By.cssSelector: [placeholder='Name']
14:06:32 INFO  application.MyListener - The element -->By.cssSelector: [placeholder='Name']was found
14:06:32 INFO  application.MyListener - Start find element by -->By.cssSelector: [placeholder='Last Name']
14:06:32 INFO  application.MyListener - The element -->By.cssSelector: [placeholder='Last Name']was found
14:06:32 INFO  application.MyListener - Start find element by -->By.cssSelector: [placeholder='Phone']
14:06:32 INFO  application.MyListener - The element -->By.cssSelector: [placeholder='Phone']was found
14:06:32 INFO  application.MyListener - Start find element by -->By.cssSelector: [placeholder='email']
14:06:33 INFO  application.MyListener - The element -->By.cssSelector: [placeholder='email']was found
14:06:33 INFO  application.MyListener - Start find element by -->By.cssSelector: [placeholder='Address']
14:06:33 INFO  application.MyListener - The element -->By.cssSelector: [placeholder='Address']was found
14:06:33 INFO  application.MyListener - Start find element by -->By.cssSelector: [placeholder='description']
14:06:33 INFO  application.MyListener - The element -->By.cssSelector: [placeholder='description']was found
14:06:33 INFO  application.MyListener - Start find element by -->By.xpath: //button/b
14:06:33 INFO  application.MyListener - The element -->By.xpath: //button/bwas found
14:06:33 INFO  application.MyListener - Start find element by -->By.xpath: //h3
14:06:33 INFO  application.MyListener - The element -->By.xpath: //h3was found
14:06:33 INFO  tests.TestBase - End of method --> addContactTestBase
