21:29:47 INFO  application.AppManager - Start in browser CHROME
21:30:45 INFO  application.MyListener - Start find element by -->By.cssSelector: [placeholder='Phone']
21:30:45 INFO  application.MyListener - The element -->By.cssSelector: [placeholder='Phone']was found
21:30:45 INFO  application.MyListener - Start find element by -->By.cssSelector: [placeholder='email']
21:30:45 INFO  application.MyListener - The element -->By.cssSelector: [placeholder='email']was found
21:30:45 INFO  application.MyListener - Start find element by -->By.cssSelector: [placeholder='Address']
21:30:45 INFO  application.MyListener - The element -->By.cssSelector: [placeholder='Address']was found
21:30:45 INFO  application.MyListener - Start find element by -->By.cssSelector: [placeholder='description']
21:30:45 INFO  application.MyListener - The element -->By.cssSelector: [placeholder='description']was found
21:30:45 INFO  application.MyListener - Start find element by -->By.xpath: //b[.='Save']
21:30:45 INFO  application.MyListener - The element -->By.xpath: //b[.='Save']was found
21:30:45 INFO  application.MyListener - Start find element by -->By.xpath: //h3
21:30:46 INFO  application.MyListener - The element -->By.xpath: //h3was found
21:30:46 INFO  application.MyListener - Start find element by -->By.cssSelector: .contact-item_card__2SOIM
21:30:46 INFO  application.MyListener - The element -->By.cssSelector: .contact-item_card__2SOIMwas found
21:30:46 INFO  application.MyListener - Start find element by -->By.cssSelector: .contact-item_card__2SOIM
21:30:46 INFO  application.MyListener - The element -->By.cssSelector: .contact-item_card__2SOIMwas found
21:30:46 INFO  application.MyListener - Start find element by -->By.cssSelector: .contact-item_card__2SOIM
21:30:46 INFO  application.MyListener - The element -->By.cssSelector: .contact-item_card__2SOIMwas found
21:30:46 INFO  application.MyListener - Start find element by -->By.cssSelector: .contact-item_card__2SOIM
21:30:46 INFO  application.MyListener - The element -->By.cssSelector: .contact-item_card__2SOIMwas found
21:30:46 INFO  application.MyListener - Start find element by -->By.xpath: //button[.='Remove']
21:30:46 INFO  application.MyListener - The element -->By.xpath: //button[.='Remove']was found
21:30:48 INFO  application.MyListener - Start find element by -->By.cssSelector: .contact-item_card__2SOIM
21:30:48 INFO  application.MyListener - The element -->By.cssSelector: .contact-item_card__2SOIMwas found
21:30:48 INFO  application.MyListener - Start find element by -->By.cssSelector: .contact-item_card__2SOIM
21:30:48 INFO  application.MyListener - The element -->By.cssSelector: .contact-item_card__2SOIMwas found
21:30:48 INFO  application.MyListener - Start find element by -->By.cssSelector: .contact-item_card__2SOIM
21:30:48 INFO  application.MyListener - The element -->By.cssSelector: .contact-item_card__2SOIMwas found
21:30:48 INFO  application.MyListener - Start find element by -->By.cssSelector: .contact-item_card__2SOIM
21:30:48 INFO  application.MyListener - The element -->By.cssSelector: .contact-item_card__2SOIMwas found
21:30:48 INFO  application.MyListener - Start find element by -->By.xpath: //button[.='Remove']
21:30:48 INFO  application.MyListener - The element -->By.xpath: //button[.='Remove']was found
21:30:50 INFO  application.MyListener - Start find element by -->By.cssSelector: .contact-item_card__2SOIM
21:30:50 INFO  application.MyListener - The element -->By.cssSelector: .contact-item_card__2SOIMwas found
21:30:50 INFO  application.MyListener - Start find element by -->By.cssSelector: .contact-item_card__2SOIM
21:30:50 INFO  application.MyListener - The element -->By.cssSelector: .contact-item_card__2SOIMwas found
21:30:50 INFO  application.MyListener - Start find element by -->By.cssSelector: .contact-item_card__2SOIM
21:30:50 INFO  application.MyListener - The element -->By.cssSelector: .contact-item_card__2SOIMwas found
21:30:50 INFO  application.MyListener - Start find element by -->By.cssSelector: .contact-item_card__2SOIM
21:30:50 INFO  application.MyListener - The element -->By.cssSelector: .contact-item_card__2SOIMwas found
21:30:50 INFO  application.MyListener - Start find element by -->By.xpath: //button[.='Remove']
21:30:50 INFO  application.MyListener - The element -->By.xpath: //button[.='Remove']was found
21:30:52 INFO  application.MyListener - Start find element by -->By.cssSelector: .contact-item_card__2SOIM
21:30:52 INFO  application.MyListener - The element -->By.cssSelector: .contact-item_card__2SOIMwas found
21:30:52 INFO  application.MyListener - Start find element by -->By.cssSelector: .contact-item_card__2SOIM
21:30:52 INFO  application.MyListener - The element -->By.cssSelector: .contact-item_card__2SOIMwas found
21:30:52 INFO  application.MyListener - Start find element by -->By.cssSelector: .contact-item_card__2SOIM
21:30:52 INFO  application.MyListener - The element -->By.cssSelector: .contact-item_card__2SOIMwas found
21:30:52 INFO  application.MyListener - Start find element by -->By.cssSelector: .contact-item_card__2SOIM
21:30:52 INFO  application.MyListener - The element -->By.cssSelector: .contact-item_card__2SOIMwas found
21:30:53 INFO  application.MyListener - Start find element by -->By.xpath: //button[.='Remove']
21:30:53 INFO  application.MyListener - The element -->By.xpath: //button[.='Remove']was found
21:30:55 INFO  application.MyListener - Start find element by -->By.cssSelector: .contact-item_card__2SOIM
21:30:55 INFO  application.MyListener - The element -->By.cssSelector: .contact-item_card__2SOIMwas found
21:30:55 INFO  application.MyListener - Start find element by -->By.cssSelector: .contact-item_card__2SOIM
21:30:55 INFO  application.MyListener - The element -->By.cssSelector: .contact-item_card__2SOIMwas found
21:30:55 INFO  application.MyListener - Start find element by -->By.cssSelector: .contact-item_card__2SOIM
21:30:55 INFO  application.MyListener - The element -->By.cssSelector: .contact-item_card__2SOIMwas found
21:30:55 INFO  application.MyListener - Start find element by -->By.cssSelector: .contact-item_card__2SOIM
21:30:55 INFO  application.MyListener - The element -->By.cssSelector: .contact-item_card__2SOIMwas found
21:30:55 INFO  application.MyListener - Start find element by -->By.xpath: //button[.='Remove']
21:30:55 INFO  application.MyListener - The element -->By.xpath: //button[.='Remove']was found
21:30:57 INFO  application.MyListener - Start find element by -->By.cssSelector: .contact-item_card__2SOIM
21:30:57 INFO  application.MyListener - The element -->By.cssSelector: .contact-item_card__2SOIMwas found
21:30:57 INFO  application.MyListener - Start find element by -->By.cssSelector: .contact-item_card__2SOIM
21:30:57 INFO  application.MyListener - The element -->By.cssSelector: .contact-item_card__2SOIMwas found
21:30:57 INFO  application.MyListener - Start find element by -->By.cssSelector: .contact-item_card__2SOIM
21:30:57 INFO  application.MyListener - The element -->By.cssSelector: .contact-item_card__2SOIMwas found
21:30:57 INFO  application.MyListener - Start find element by -->By.cssSelector: .contact-item_card__2SOIM
21:30:57 INFO  application.MyListener - The element -->By.cssSelector: .contact-item_card__2SOIMwas found
21:30:57 INFO  application.MyListener - Start find element by -->By.xpath: //button[.='Remove']
21:30:57 INFO  application.MyListener - The element -->By.xpath: //button[.='Remove']was found
21:30:59 INFO  application.MyListener - Start find element by -->By.cssSelector: .contact-item_card__2SOIM
21:31:09 INFO  application.MyListener - The element -->By.cssSelector: .contact-item_card__2SOIMwas found
21:31:09 INFO  application.MyListener - Start find element by -->By.cssSelector: .contact-item_card__2SOIM
21:31:19 INFO  application.MyListener - The element -->By.cssSelector: .contact-item_card__2SOIMwas found
21:31:19 INFO  tests.TestBase - End of method --> addContactTestBase
21:31:19 INFO  tests.TestBase - Start method  --> addContactTestBase
21:31:19 INFO  application.MyListener - Start find element by -->By.xpath: //*[.='Sign Out']
21:31:19 INFO  application.MyListener - The element -->By.xpath: //*[.='Sign Out']was found
21:31:19 INFO  application.MyListener - Start find element by -->By.xpath: //a[.='ADD']
21:31:19 INFO  application.MyListener - The element -->By.xpath: //a[.='ADD']was found
21:31:19 INFO  application.MyListener - Start find element by -->By.cssSelector: [placeholder='Name']
21:31:19 INFO  application.MyListener - The element -->By.cssSelector: [placeholder='Name']was found
21:31:19 INFO  application.MyListener - Start find element by -->By.cssSelector: [placeholder='Last Name']
21:31:19 INFO  application.MyListener - The element -->By.cssSelector: [placeholder='Last Name']was found
21:31:20 INFO  application.MyListener - Start find element by -->By.cssSelector: [placeholder='Phone']
21:31:20 INFO  application.MyListener - The element -->By.cssSelector: [placeholder='Phone']was found
21:31:20 INFO  application.MyListener - Start find element by -->By.cssSelector: [placeholder='email']
21:31:20 INFO  application.MyListener - The element -->By.cssSelector: [placeholder='email']was found
21:31:20 INFO  application.MyListener - Start find element by -->By.cssSelector: [placeholder='Address']
21:31:20 INFO  application.MyListener - The element -->By.cssSelector: [placeholder='Address']was found
21:31:20 INFO  application.MyListener - Start find element by -->By.cssSelector: [placeholder='description']
21:31:20 INFO  application.MyListener - The element -->By.cssSelector: [placeholder='description']was found
21:31:20 INFO  application.MyListener - Start find element by -->By.xpath: //b[.='Save']
21:31:20 INFO  application.MyListener - The element -->By.xpath: //b[.='Save']was found
21:31:20 INFO  application.MyListener - Start find element by -->By.xpath: //h3
21:31:21 INFO  application.MyListener - The element -->By.xpath: //h3was found
21:31:21 INFO  application.MyListener - Start find element by -->By.xpath: //a[.='ADD']
21:31:21 INFO  application.MyListener - The element -->By.xpath: //a[.='ADD']was found
21:31:21 INFO  application.MyListener - Start find element by -->By.cssSelector: [placeholder='Name']
21:31:21 INFO  application.MyListener - The element -->By.cssSelector: [placeholder='Name']was found
21:31:21 INFO  application.MyListener - Start find element by -->By.cssSelector: [placeholder='Last Name']
21:31:21 INFO  application.MyListener - The element -->By.cssSelector: [placeholder='Last Name']was found
21:31:21 INFO  application.MyListener - Start find element by -->By.cssSelector: [placeholder='Phone']
21:31:21 INFO  application.MyListener - The element -->By.cssSelector: [placeholder='Phone']was found
21:31:21 INFO  application.MyListener - Start find element by -->By.cssSelector: [placeholder='email']
21:31:21 INFO  application.MyListener - The element -->By.cssSelector: [placeholder='email']was found
21:31:21 INFO  application.MyListener - Start find element by -->By.cssSelector: [placeholder='Address']
21:31:21 INFO  application.MyListener - The element -->By.cssSelector: [placeholder='Address']was found
21:31:21 INFO  application.MyListener - Start find element by -->By.cssSelector: [placeholder='description']
21:31:21 INFO  application.MyListener - The element -->By.cssSelector: [placeholder='description']was found
21:31:21 INFO  application.MyListener - Start find element by -->By.xpath: //b[.='Save']
21:31:21 INFO  application.MyListener - The element -->By.xpath: //b[.='Save']was found
21:31:22 INFO  application.MyListener - Start find element by -->By.xpath: //h3
21:31:22 INFO  application.MyListener - The element -->By.xpath: //h3was found
21:31:22 INFO  application.MyListener - Start find element by -->By.cssSelector: .contact-item_card__2SOIM
21:31:22 INFO  application.MyListener - The element -->By.cssSelector: .contact-item_card__2SOIMwas found
21:31:22 INFO  application.MyListener - Start find element by -->By.cssSelector: .contact-item_card__2SOIM
21:31:22 INFO  application.MyListener - The element -->By.cssSelector: .contact-item_card__2SOIMwas found
21:31:22 INFO  application.MyListener - Start find element by -->By.cssSelector: .contact-item_card__2SOIM
21:31:22 INFO  application.MyListener - The element -->By.cssSelector: .contact-item_card__2SOIMwas found
21:31:22 INFO  application.MyListener - Start find element by -->By.cssSelector: .contact-item_card__2SOIM
21:31:22 INFO  application.MyListener - The element -->By.cssSelector: .contact-item_card__2SOIMwas found
21:31:22 INFO  application.MyListener - Start find element by -->By.xpath: //button[.='Remove']
21:31:22 INFO  application.MyListener - The element -->By.xpath: //button[.='Remove']was found
21:31:24 INFO  application.MyListener - Start find element by -->By.cssSelector: .contact-item_card__2SOIM
21:31:24 INFO  application.MyListener - The element -->By.cssSelector: .contact-item_card__2SOIMwas found
21:31:24 INFO  application.MyListener - Start find element by -->By.cssSelector: .contact-item_card__2SOIM
21:31:24 INFO  application.MyListener - The element -->By.cssSelector: .contact-item_card__2SOIMwas found
21:31:24 INFO  application.MyListener - Start find element by -->By.cssSelector: .contact-item_card__2SOIM
21:31:24 INFO  application.MyListener - The element -->By.cssSelector: .contact-item_card__2SOIMwas found
21:31:24 INFO  application.MyListener - Start find element by -->By.cssSelector: .contact-item_card__2SOIM
21:31:24 INFO  application.MyListener - The element -->By.cssSelector: .contact-item_card__2SOIMwas found
21:31:24 INFO  application.MyListener - Start find element by -->By.xpath: //button[.='Remove']
21:31:24 INFO  application.MyListener - The element -->By.xpath: //button[.='Remove']was found
21:31:26 INFO  application.MyListener - Start find element by -->By.cssSelector: .contact-item_card__2SOIM
21:31:36 INFO  application.MyListener - The element -->By.cssSelector: .contact-item_card__2SOIMwas found
21:31:36 INFO  application.MyListener - Start find element by -->By.cssSelector: .contact-item_card__2SOIM
21:31:47 INFO  application.MyListener - The element -->By.cssSelector: .contact-item_card__2SOIMwas found
21:31:47 INFO  tests.TestBase - End of method --> addContactTestBase
21:31:47 INFO  tests.TestBase - Start method  --> addContactTestBase
21:31:47 INFO  application.MyListener - Start find element by -->By.xpath: //*[.='Sign Out']
21:31:47 INFO  application.MyListener - The element -->By.xpath: //*[.='Sign Out']was found
21:31:47 INFO  application.MyListener - Start find element by -->By.xpath: //a[.='ADD']
21:31:47 INFO  application.MyListener - The element -->By.xpath: //a[.='ADD']was found
